,song,year,album,genre,artist,lyric
85,Robbery,2003,The Lex Diamond Story (2003),,Raekwon,"(Intro: Polite (P.C.))
{*Whispering*}
Eh yo... eh yo.
{*Speaking normally*}
Ice Water (yeah yeah)
Don't get it twisted
We'll shoot yo' ass, nigga
Haha (P.C., nigga, P.C.)
Y'all mothafuckas got about fifteen seconds to live
(Stumic)
Yo it's a new year, bitch, and I'm takin' over
My whole crew here, bitch, and the game is over
Niggas, talkin' faces, soldier
If rap don't work, get back to that bakin' soda
On the strip tryin' to catch more cake than Oprah
I got clips that'll leave you with ya face on a poster
I talk slick and I'm sprayin' the toaster
Sparkin' shoot outs and start poppin' off shit the way I'm supposed to
You the type to go up North straight scrappin' a sore butt
And ain't nuttin' worse than gettin' shot as soon as you woke up
You got work? I'll be rapin' ya dolja
I'm takin' his pack and breakin' his back and makin' him throw up
'Cause the draft's like a bomb and I'm waitin' to blow up
I'll take cash on ya mom's and turn her frame into donuts
(P.C.)
Yo... yo... yo.
Eh yo I'm blazin' hot, never haze or flop
Wanna battle? Name ya price, I'ma raise the pot
Put ya car on the line, I'ma take ya drop
Put ya jewels up, I'ma take ya chain and watch
It's like I hard ball and you, play soft
Just call me the Hitler when I spit about eight off (Adolf)
Shots'll rip ya face off, nigga ya heard me?
Beat you black and blue like a Hitman jersey
P.C. never been known to play games
I spray things that'll re-arrange ya brain
I cock and aim, miss you then pop ya dame
Only reason that I came through's to lock the game
(Chorus: Polite)
Yo it's time to die, who you gon' run to?
Who you gon' call when them dogs come confront you? {*barking*}
You stand firm or be the bitch that you is?
Would you grab the guns or run to the pigs, you mothafucka, huh?
Yo it's time to die, who you gon' run to?
Who you gon' call when them dogs come confront you? {*barking*}
You stand firm or be the bitch that you is?
Would you grab the guns or run get yo' wiz, you mothafucka, huh?
(Cigars)
Y'all niggas see me eatin' all of ya plate
Don't give a fuck about ya background shit about the songs you make
And I know you see the draw on the waist
Lookin' stupid with a vest on, these bullets might draw on ya face
They call me Alexander Sean the Great
'Cause ya bitch said she love the way the dick talk all in the cake
I need this bank money, throw me the safe
All these killas involved, the cops'll fuck around and chalk the place
Yo they wonder why we hang with crooks
Shit is take free, not used to money off the books
Broke faggot nigga caught in a juks
I'm a pirate in this rap shit, I leave you niggas off the hook
(Polite)
What the fuck you gon' do when we run in ya crib?
Either we leavin' with the bricks or we gon' leave with yo' kids
And we only got hours to live
So give up the ransom or find they ass up under the bridge
'Light never been afraid, so keep lookin' niggas
'Cause I'll rob yo' ass faster than some Brooklyn niggas
Yo this rap game twisted, everybody beefin
Everybody killas now and ain't nobody leakin
Smoke a lot of weed so I don't like to fight
But I might go upside ya fuckin' head with a pipe
Got a bulldog, not only do he bark he bite
Give a fuck about a hood, it ain't safe at night
You fucker!
(Outro: Polite (Stumic))
I'm tellin' you, man
Young motherfuckers, man
Y'all niggas is really fuckin' pissin' me off
Who you gon' run to?
Who you gon' fuckin' call when I put this motherfuckin
Fo'-fo' long in yo' motherfuckin' mouth, boy?
Haha (Shot in yo' face)
Who the fuck you gon' call?
(Call the cops) Uh-uh, uh-uh"
86,Rock N Roll,2011,Shaolin Vs. Wu-Tang (2011),,Raekwon,"(Chorus - Kobe)
Hey little mama, little mama, I got some of that Bon Jovi
You know me
Have you flying in the air like you living on the pent house
We on the corner serving that rock 'n' roll, rock 'n' roll, rock 'n' roll
Posted on the corner with that rock 'n' roll, rock 'n' roll
(Verse 1 - Raekwon)
Willy Nelson nigga, you run flush, the crocodile hat
Cowboy rap, hammer game trustee
Diamonds on from Ghana, Boca Ratona, yeah
With the middle name Lex, pop my llama
Movies get made in HD, Mick and Jay they so three
I'm a Scarface to scrape me
There's nothing you could do to my real niggas
Not the ones I rest my head with, my sons'll milk a piranha
Two wheel scooters, the new Rugers
Floating through the Beverly summer
Counting ten with my shooter
All of these is high power, bard dealing style my nigga
Posted up, then fronting to Mr. Child
Titanium hustler, switch color
Most of them rich brothers'll hold they own
Fuck it, and switch numbers
Loved just the real shit, who killed shit?
Niggas is nothing, blow a blunt, repeal shit
(Bridge - Kobe)
Hey little mama, have you ever took a hit of Mick Jagger?
Yeah, better we'll blast you
Now take a hit of this rock 'n' roll, rock 'n' roll, rock 'n' roll
It's some powerful shit
(Verse 2 - Ghostface Killah)
Everything platinum, even my baggage
You want a platinum rock? Then go see Ladin
He got the yellow hat, yellow Max Airs
Looking like me, with a yellow back, pretty long hair
Suck a dick like a rich stepping
Or Bobby Brown on speed dial, his ex girl stay on the check
I got that Mickey baby!
Little mama, I got the bomb, call me Tom Brady!
Move like a running back, 21 Tomlinson
Know how to push a pack, you should pay homage
Shit is too old, nigga feel like rhyming it
Get black, white, Mexicans
Make me fly like Donovan
Pop the champagne for the illest hustler in the game
I got the Pink Floyd, Ozzy all day
I ain't even mention my deals nigga
Because I don't want to have you freaked out over this real shit
(Verse 3 - Jim Jones)
Rockstar like the Red Hot Chili Peppers
I can't front because Roy Drop got me feeling extra
I drop the top so I can show style
I got the sours on Rolling Stone
I'm dropping shit on my mobile phone
I never slip because I keep a fully loaded chrome
And half my niggas even stay at that
Before we pour liquor for the 'grateful dead'
And where I'm from it's even Guns 'N' Roses
And fuck with me you need a bunch of roses
And Lord knows I keep the Led Zeppelin
A nigga front and then we bag wrestle
And you can tell them bitches feel at ease
We got that white girl, nigga Cheryl E
Diplomats, we the eagles
We finna be grated into Beetles"
87,Rover Sport,2006,"The Da Vinci Code Vatican Mixtape, Volume 2 (2006)",,Raekwon,"(Intro: Raekwon)
All that heroin out there, nigga
I can't tell, nigga, what's up
I can't tell you nothing no more
(Raekwon)
Pull up the Range sport, blow in the back of the trunk
Color sickening, bitches is blunt
Snitches get plucked and popped, cut and chopped, and yo
We generate hoods and hide this gwop
For all the blocks we invading, we be caking and strip naked
I know you wasn't selling by the building, I feel the hating
Dust blunts with heroin, servin' up Steak'ems
Shot him by the building, yo, and spit on his laces
Rich niggaz'll rise, more eyes, yo, Busta, what up?
Chilling like we at the 25's out
Night time is vibe, pies get thrown to guys
You fuck up this money, bones is fried
I'ma stay fly, getting paper, sit on a ten acre kitchen
'Bout the size of the Ritz at Penn Station, yup
Rich niggaz we spot you, stay genuine, cousin
Do your numbers, fam, regardless, yo, we got you
(Interlude: Raekwon)
Hahahaha... ah, do it nigga, there, you should fucking...
Fucked up New York Yankee hats on fronting
Niggaz know Cuban Linx when they hear it nigga
Huh... I'm the motherfucking Ali of the game, bitch
(Raekwon)
Nigga Chef back, wood back, he in the good Ac'
What's hood, me in your hood, we got the good crack
Don't violate me, I hate, I'm like Star and Buc
In the morning, I'm mourning, wild on the fake, yo
Stay dropping bracelets, cases of Cryst' and Cru'
Don't even move duke, take off your shoes
We hardbody action packed, keep a baboon
The jewels is back, with strappers on, come take it
Shoebox with nothing but hash, alotta old ass
Wallies is off the meat rack, splash
Nigga, Diamond down, moving like China Town
Me and forty-five mad real niggaz, we light clowns up now"
88,Run (Freestyle),2006,"The Da Vinci Code Vatican Mixtape, Volume 2 (2006)",,Raekwon,"(Intro: Raekwon)
Son! Come on, man
Leave them Phillies, man, we out, man, let's go, man...
(Raekwon)
I skated through the back of the building, hit the steps up
Ran up in Kay crib, lay daddy rest
I had to break free, police on me and they FB's
Yelling ""I think his name Lex, that's his aunt, freeze""
That's when I hit the window, indo' coming out the back room
Boom, Pretty and his man, Black Caesar
Damn, they saw me and they bustin' at me
Cab just missed me, plus them goochie frames, foul, that's six fifty
Stop back at suite, them leaf defense slid through my man garden
Yelled out 'pardon', kept it moving, peace
Build be gone, ain't no honor amongst thieves
Please, plus they heard I'm getting parmagane cheese
And I won't stop moving till the metal dig me
Say word, yo, make 'em work for it, young rookie, y'all need me
That's when it is, what it is, if it's that or the cup
But in the ill gangstas book what they niggaz do is
(Run) That's what it is, what it is, yo
(Run) That's when they try to get biz to niggaz
Gold objects, flying through the projects
Young thugs is ducking, send babies to Spofford"
89,Shaolin Vs. Wu-Tang,2011,Shaolin Vs. Wu-Tang (2011),,Raekwon,"Master
Toad style, hmmph
The Shaolin deliberately tried to use the Lord
To learn our Wu-Tang sword fighting
The Shaolin would never do that
Wouldn't you?
The Shaolin have always looked down on us
Are you afraid the Wu-Tang would become more famous than you?
You?
So you used your Shaolin poison
To set up my master and deliberately frame me
That's nonsense
It's not nonsense, I saw it myself
Nonsense
The Shaolin have nothing to fear from the Wu-Tang
But our sword fight
Yo, aiyo
Villagers, gangstas, pillagers, paintbrush
New whips, blue fifths, Louis Shallah, shit
Ostrich turtlenecks, the Chef already reps
Lean off the petty jets, we buy the very best
Outfits, powerful rich, pouncers, camel clips
One bump, two lumps, a shotgun, a new jumps
With flying bird, buying herb, new kick, designer birds
She on it, we up, let's re-up and free'd up
Jake's hate it, Rae made it, clientele, we gon' sell
You gon' starve, he gon' jail, night boots, swim with whales
Better snub, surgical leather gloves, never loved
We gon' kill, take it to the Hill, we forever real
Old records, old luggage, you ill with no budget
You shoot and we spray, kill off them old buzzards
We love it, can't stand it, you read, the Wu Manual
We found it, stay grounded, we will, we still scrambling
Hey, hey, hold your fire, stop
You two traitors, you've mixed the Shaolin and Wu-Tang
No, we have not, it's just that they're the same
That's right, my Lord, you misunderstand our Kung-Fu work
It doesn't belong to anybody, it evolves
Kill 'em
The wrist lifter, the grave sitter, baby sitter
The jaw twister, open the vault, call your sister
Pyrex her up in the file, live as Twister
Blunt rolling, only a robe on, some whiskers
Knee slapper, the gat packer, black jacker
Extortionist, friendly as shit, Bob and Back-lur
Ones folder over the stove, gold rover
The gear dresser, the chop bagger, Marvin Haggler
Rap stabber, eat you alive, gold tarantula
Sixteen paces and blow, hold the heckler
Pimp style, Axel Foley, stolen Rolly
All ya niggas that know me, y'all owe me
I don't give a damn
Listen
Ha, ha, ha
And I'll kill anyone who dares to go against me"
90,Shark Niggas (Biters),1995,Only Built 4 Cuban Linx... (1995),,Raekwon,"Niggaz is fuckin' crazy... knowhatI'msayin?
Hell yeah man
Word... you know how niggaz be bitin and shit
Niggaz be bitin mad styles 'n' shit from niggaz man
Yeah, no doubt
That's what I be hatin' man, I can't stand a fuckin' bitin ass nigga
Wanna use your lines all ahead of time
Word
Before you even get a chance, to shine on your own shit
True, nah niggaz be killing me though Son because
Yaknow, they be take be comin' with your words and shit
They hear you say one word then here they come with the word
Tryin' to flip it and bounce it on some bullshit
Yeah, yeah
Not sounding like first of all and shit
Yeah
YaknowhatI'msayin? Boom, but then you got niggaz Son on the real
YaknowhatI'msayin? Niggaz niggaz niggaz niggaz is bitin off your
Album cover and shit
Yeah!
Whoa bad enough they biting lines like niggaz killed me
Yeah
When they came with some Nas, niggaz bit offa Nas shit!
KnowhatI'msayin?
*Chuckling*
Word niggaz niggaz niggaz niggaz caught his little album cover move
And then they got wise to that shit
Yeah
I'm like damn what the fuck man?
It's like these happy-go-lucky niggaz man when they get on man
They wanna pop a little, a little champagne
Word like I said
YouknowhatI'msayin? Every few, every time you see em
YouknowhatI'msayin? Like, front on don't fuck with me
Yeah man
You gonna play that role play it though
Yo man, it's like this man, niggaz man
Niggaz know not to fuck around with this shit
I don't give a fuck how nasty they are
Nah son, let me tell these niggaz somethin' God
I don't want niggaz soundin like me... on no album!
YouknowhatI'msayin? For real 'cause I'ma approach a nigga man
For real man, I don't want nobody sounding like me man, for real Son
No doubt
Bad enough nigga, I don't want nobody sound like nobody from my Clan
Man keep it real, get your own shit man, and be original
Word up
That's all man
And you'll be a better man
And you gonna come out on your own
Word up
Whatever how you gonna take it man, fuck it
Word up"
91,Silver Rings,2011,Shaolin Vs. Wu-Tang (2011),,Raekwon,"(Intro: Raekwon)
Niggas is sitting around, selling it for money
What the fuck is that? Chill chill what up?
Stop playing, man, man, you know what it is, man
Fuck that, you know what it is, yo, nigga what up?
Where that money? Man, yo, yo, yo, come here
Stop acting like you don't know, you already know
(Raekwon:)
Aiyo, Indian head, jewelry
Out in Egypt with the wrists of fury
Spanking bracelet, rocking Asics
Trick bandit, Ghost is brick granite
At the U.S. Open with my whole len, slapping up fifty scramblers
Niggas said the II was classic, a lot of crack is in the game, yo
But your shit is the only 'lastic
C.R.E.A.M. rap, militant flow, combination with Swahilian dough
Guaranteed we do'se that, in the beast like pizzas
All I know is reefer and street stuff
Stay fly, moving in fleece, what?
Traveling the continents with confidence
Cuban Linx III coming, don't know when, but the time is running
(Sample: Ol' Dirty Bastard from ""As High As Wu-Tang Get"")
Duh-duh-duh-duh-duh-duh-duh, duh-duh-duh-duh-duh-duh
You bitch ass niggas...
(Ghostface Killah:)
By any means on, Ron O'Neal lean on
Freestyle, you want it from Ghost? Then throw C.R.E.A.M. on
Suited up, smelling like Fahrenheit with jeans on
Knock the rice out a wedding, come and get your bling on
Next winter we in Allah cabins, small baggage, more savage
Central Park killas, that equals more stabbings
You read the papers, more horrors like Amityville
Profanity kills, you like lint on a raggety silk
We rock bulls, rock jewels, you heard the interludes
Blow up beds in a fifty yard swimming pool
Jumping out of planes for dough, Gucci parachutes
Abdul Raheem written across is the attribute
Suede loafers, 'Lo scarves, my little grandson want
The 20-10 Mercedes-Benz go kart
So he can pull out the lollipop keys on 'em
His pops'll push the Bugatti drop V on 'em
Stampede on 'em, Rap Playoffs got a three-nothing lead on 'em
Sparking MC's like we quoting our degrees on 'em"
92,Smith Bros.,2003,The Lex Diamond Story (2003),,Raekwon,"(Intro: Raekwon)
Take it back 1993, '94 or something
Yeah, runnin' through the stairs and shit
Trynna to get to the roof
Narcotos is on, some other shit
(Chorus 2X: Raekwon)
My niggas won't stop till we straight, select bigger gates
We won't stop until we buyin' estate, yo
Pull out them burners and front, where I'm from
Better shoot something, if not, niggas won't salute nothing
(Raekwon)
Corner filled chains and Gucci glasses
The was the era when we flipped all the shh, on the store, splashed it
Had Dominicans runnin' and eatin' steak and cheese sandwiches
They in the back, braggin', the fifth slut
Fuckin' with a few niggas nieces, take it back when we would
Rock for a leases and stand on the speakers
I got the shit locked, I'll battle you, you, you and your whole gridlocked
Little shit, supported the beef
Fly Pierre couldn't tell me nothin' with a brand new beard
Couldn't wait, but kept survivin' the years
We sold crack daily, crack mad bailey's, crack faces and skulls
Sit back, watchin' the mack, twist carefully
It was them horrifyin' times, spit dimes
Police sneak up, I hope he know the time, get mine
Just livin' the ghettos, where we suppose stand loyal
But the game'll get you trapped when it's time, yo
(Raekwon)
The year's 1990, everybody grimey
Crack was what's in it, the vehicles was 1-90's
Young shorties be gettin' their bread, haunted by Jamaicans
Them niggas had their corners on red
Map the laws, runnin' cards, playin' bars
Mask the coke in the cars, twist the gan', mad, crackin' cigars
Smokin' through Queens, bitches stealin' Guess jeans
Get the scope on our stars, little did we know, we folow they dreams
Now we get around in live limosines, flash stacks in cuisines
Combat, get to smackin' the fiends, just max for a minute and lean
All the shit for the moment, slick omens, my opponents would scheme
We were shot downtown, hit trains, buy cables and remain
The illest villains, walkin' in spots
Playin' the corners, baby, vision or not
Said yo, and when it's on, we gon' rep and rock, nobody call the cops
(Raekwon)
Where all the major swingers, yo
Where all the live fresh, came home, up state livin' fly rangers
We rep them niggas and we love 'em
Sons, we hug 'em, they make it home and be gone in a week
That's some letters, all my niggas live together
Baby yellin' whatever, we all write in hands, nothin' but creeps
Hold me down, love, I'll hold you fatter
Watch me catch both of these actors, it's Ice Water throwin' hits in the cling
Bloodhounds is on you, goons is beamin'
Take it to the team to team, plot thing, blew you a bean
It's just a young poor hustlers thing
But your gun got a ring, if you gonna live like a young kid
(Outro: Raekwon)
Too all them killas and the bank robbers
This is another, another, Smith Bros. production
Production, it's Lex Diamonds, muthafucka
You know what time it is"
93,Snake Pond,2011,Shaolin Vs. Wu-Tang (2011),,Raekwon,"Very good!
Who are you?
We are from the Wu-Tang
Shaolin's the foundation
From which all kung-fu springs
Buddha's name be praised
I met him by Snake Pond, my hand on the flamer, my bomb
I park, Rae, Ghost, then lit up the bong
It's nightfall, nothing here, nothing to fear
Just got things to touch on, then he walked up weird
Walked in frail as stale, his eyes were soft
His face was pale, I looked at him kneel
Just wanna talk, you a deer, starting chasing him
He jumped in the tree, had grass in his ear
I'm a kill you nigga, you gonna have to come down
Little did he know I was a leader, a full bred eater
Jump in new V's, shopping, had the fever
Next stop Starbucks and Spiegels, Jags had diesel
Then she walked in, fly little diva
Niggas on the scheme for you gleam, they come from your school
A bunch of snake bites, they bitch smacked Shareen
She slid in the '09 Beemer, with that sex whore Sabrina
Fortune checks, live in Medina
Thanks for the info, my kinfolk, listen, Ms. Window
With the big pimple on her temple
Any more knowledge is college, you gave enough to be bounced now
She shot up in Chipotle, don't quote me
917, 646, you know it's war, bitch,
Can't dress for nothing, she fronting
Took a piss, roll up, let's twist, pulled down my pants
Good look, and shot through her tits
Now I gotta picture who I'm looking for, fake ass Brooklyn boy
I know his fucking family, fuck 'em all
I used to love brothers, now I hate 'em
Mostly them gator boys, who stunting and they never seen Nathan
Me and my real soldiers who started it, won't play part of it
But I'm a get to the bottom, I got 'em
Newspapers saying they shot 'em, but on the low
I heard he shot himself
A trip, yo, the poison me, I come from the poison peas
Where mothers run old nightclubs with tons of ki
Old lady holding them G's, dope fiends, holes in they jeans
Magicians that can make blow green
I know his whole team, no craze, dough so low
I hit 'em off mean, now he wanna hold me, no bro, B"
94,Sneakers,1999,Immobilarity (1999),,Raekwon,"I'm not payin' 140 for them (size 8 and a half)
I'm tellin' you I'm only payin' 90
(That's what you keep spendin your money on)
Yeah
That's for real
Ayo, ayo
Who wear it all I'm an addidas freak
Multi thousand pair of sneak freak
Real fly physique that'll look yeah, fat watch, live footwear
Have the white folks displaying my gear
C'mon son let's keep it movin right footwear, check out my book yeah
Stop, look, stand and you stuck but don't stick
Come aboard now, we got the Georgetowns, it's on now
So many phat styles, make a kid's head fall out
Yo Filas, those too par I'm supposed to
Always keep it real with the selection, holdin' you
Prince black Jordans, K-Swiss gear, remember lottos
Stash mad bottles, in the fence ooh the odora
Anita place me your order, slow your speed down
Buyin food for your daughter
Stan Smiths, handlin whips, grapple pits, travel fox yo
Ready to cop more shit
(Various scratches that refer to sneakers)
Fly royals, got love for a ?member a six?, we do the basics
Stood out, slide 'em on, taste it wild lace in these
Ciconi's and ponies, Spa built mix wit ? ? ?
Keep it real, heav set, head set, intellect set
Black Mutombos, Columbo on the set, internet
Plus Pumas and Patricks infrarensics, switch up the black shit
Green Araccis, unattached shit, 575 blue bals, blue bals
Bo Jacksons gray and black, ready to throw my hands flashin
Ewings, Barkleys, Lex use an entertainer, forget Air Cross Trainer
Free container, Polos, Mark 5s and the leases, the fly pieces
Shit be on the back mad features
Hoyas, caught ?? in the tonic, feeling bionic
Design it with my fly garments, what up"
95,Sonny's Missing,2009,Only Built 4 Cuban Linx... Pt. II (2009),,Raekwon,"And who wants me dead?
(I don't know. You know I can't reveal that sort of thing to you.)
I haven't got my money yet.
[Head splash caught. 8 million stories, nigga, word up
From the hard streets of Norfolk, muthafucka, to New York
All over the world, nigga
We win
All day every day, nigga
You bitch-ass nigga, watch what happen
Check the shit, yo
Ayo, ayo
They found his head splashed, caught him by the side of the buildin'
He had a mask on, 4-5, 'Why did you kill him?'
It was supposed to happen, click the shit back (clack, clack clack)
Here's the deal, you get on the floor, lay in the grassâ
Had me handcuffed, take two puffs of the kush
I see you out here, your name's real, can't letchu get touched
He had a team, Japanese fiends, all of 'em creamed down
Cheeba lit, blood on his Adidas was thick (oh, shit)
One second homie, walked over, weapon was bony
Long-nosed joint, hold him
Grabbed the nigga head, broke his Rolly
Where the blow, shorty?
Shorty start smilin', y'all niggas is puss
Yo Lex, these niggas ain't vets, they gush
Chunk of meat flew off his cheekbone, broken teeth
Had a hole in his 'Lo shirt and took all his weed
Untied him he fell legs weak and son wouldn't tell, now it gets deep
Son start fallin' asleep, they woke him back up
Smacked him wit the Mac, where your slut?
I heard you copped a new Beamer and them glasses is rough (where your bitch, man?)
They was the ferla joints, 18 karats, bought 'em right in Brazil
He had to steal on him, niggas went savage
The hat him spread out, T-position, opened his jeans up
Shot him in the leg bone, he rose up like King Tut
Still riffin', this wop for real? My niggas still get it
All of us yellin' he ill wit it
Mouth bloody, muddy Gucci joints on, them shits was 900
Couldn't wait to kill him, his sons wanted it
Champion hoodie was gone, they broke his neck in like 5 places
Pushed him down the railin' and skinned his face
Yo, yo, yo
Yo, yo, yo, chill, chill
Police, police, nigga
Move, move
Yo son
Yo they just fuckin' killed this nigga, my nigga
(Overlapping: Stop leavin' them dirty fuckin' Filas around man)
You, man, stop it, man
(They just this nigga in the back of his fucking head, man)
Fuckin' head disintegrated, my nigga
There's a hundred police inside right now, man
(Yo! Listen! Ayo!)
They runnin' through the building, man
(Y'all niggas gotta shut the fuck up, man
Then you wonder why niggas be getting' busted
Man, ya niggas is yellin', man
We in the back cookin', B, c'mon, man
The fuck, Langston, go to the store
I'm still waitin' for that baking soda, man)"
96,Soundboy Kill It,2015,Fly International Luxurious Art (2015),,Raekwon,"Ay yo lifes good cashmere sweaters and Rover
Pull up at the club gettin' love pull 'em over
Jump out the luxury stroller for ballers
We sit burn money all day blow and roll up
Fly broads around, that's a low ball
Paper settlin' it's real for my gold club come up
You ain't even know nothing, last week all on the street
Yelling let me hold something
Now shorty throw your booty up, use it in the cash
Keep it above, we and Louis something
My style, my flight, my weather
Yeah, I drive high plus fly, you a double
Me and Ciroc with a kettle
Throwing cream at shorty, love it, he a rebel
Watch the sun
Ciroc with a kettle, that's why we here
Watch the sun
I see so many scars here
I'm gonna find another way
'Cause we grinding, hurting
Scream like we tore up in two
And the sea about to fall
And the sea about to fall
Hey yo, out of the slums to hell
When the get thrown in a cell
I'm like a whale and anything other, then I'm a sell
Black, I'm going to jail
I was alright chilling, shorty came by
Let me all night filling I'm an alright villain
Keep a pocket knife, if I got a brawl, I'm willing
Be yelling, you about the light, ball right fellows
It was real, couldn't stop this all night chilling
Step out, it's money up at night, all villain
First round you down, sit down, clown killer
I'm rad just to put you down my nigga
Roll block villa, catch to blow hells in the Soho hotels
Getting swell, my niggas, this is the first White Cell, my niggas
And that's why I'm eating pretty well, my nigga
Watch the sun
Ciroc with a kettle, that's why we here
Watch the sun
I see so many scars here
I'm gonna find another way
'Cause we grinding, hurting
Scream like we tore up in two
And the sea about to fall
And the sea about to fall"
97,Spot Rusherz,1995,Only Built 4 Cuban Linx... (1995),,Raekwon,"*Sounds of the street, Wu-Tang St. Ide's commercial is in the background*
(This is a best guess based on what's heard underneath Rae's conversation)
[Ghostface] Who's the Wallabe kid, dress down, could never be Son
Ricochet daily hit the deli for a cold one
May I be blessed yes? My mic is like a laser beam
That blow between the bushes, St. Ide's and I the king of things
[Cappadon] Crack the bottle of the St. Ide's, sippin it's real
And thrillin will I, drink it and we only
Too be dope, you can't die, them peoples do lie
And if the street don't know, you're full of slang cane pain
[RZA] It was hot, on the spot, so I jetted up the block
I said, ock, I'm hot, let's go sit on the bay by the docks
Of the black, I'm fully packed, always got my Trojan
Heads got bottles open, fill my cup till flowin
*Conversation*
All that good shit
Yeah
KnowhatI'msayin, you come in, you come in lookin' flavorful
Word
YouknowhatImean? You the whole shit of the whole night
But I've seen it though, knowhatI'msayin? Like I seen it
You know, my G is too futuristic for that shit, knowhatI'msayin?
Word, did you try to get a little swerve kid on?
Tried to man, youknowhatI'msayin, but she was come pullin off
Word
Word?
Just come pullin off her as her drawers
Worrrd
Fuck that bitch though, knowhatI'msayin? Shoulda, on the real
Yo yo tonight feel like a nigga gonna get burnt
Yeah yeah
It's like you hear something tomorrow right
Some like yo, blahzay blahe
It's the wind, I'm tellin' you
Yeah yeah word
It's the air, I can feel it
It feel hot, it feel feel hot at night and shit like
The sun ain't even out
Yo the sun don't shine nobody, knowhatI'msayin?
Lyrics: Raekwon
Yeah
One-two, one-two, nigga
Line for line, line for line
How we get down wit da rhyme
Yo, it be a line for line, line for line
This is how we get down
Yeah, line for line, line for line
This is how we get down
Yo! Can you feel me?
Storytellin rap Magellan I ain't tellin'
Them niggaz ran in the spot for sellin
Word up, pushed up, man got mushed up
Seen him at a rap show actin' like fat cat though
Glasses gold, shinin like a real big boy
This nigga had mega ice on Chips Ahoy!
Cat surrounded, this political brown kid
All out the wind yo, my man walked in
Pullin mints out son had mad clientele
Order me Cristal twice Kion, chill!
Watch them niggaz, aiyyo that clique's from outta state
They bubble weight in Far Rockaway with Blake Carrington
You know the kid with the most doe-getters
And terrors on fat shit clique they rock Lo sweaters
That's my man, that's my man too
Call him up on the strength of the Wu
And watch me game, yo grab the cell
I got a heist to pull off well
At the end of the week, I'm buyin you a L
Lexus nigga, I ain't talkin' bout Hancock
No time for weed plus no time to get locked
That night, up in the staircase
Cousin had me laced out, skeed all outta my face
We gon' get dat cruchy chump for all of his lump
Don't try to front, you was sweatin this Hilfidiger
Guess who walked in - Abbott and his man from Farragut
Confront him wit the Ruger on his back, walk in black
Where's your man, where's the sky blue Land at?
Stop playin' Wu in the back, smacked him wit the gat
(Yo, money said he be here in fifteen!)
Stop lyin', wait for the Millennia green to pull up
He got the Donna Karen shit on, two rings
Six carats a piece plus the chain swing
Like anchors on ships flooded wit all diamond chips
Back pockets: two clips - four-fifths wit rubber grips
Layin, two bottles of brass I was slayin
Meditatin, red dot be waitin for my payment
Heard the key in the lock, cocked the glock
Turn the lights out, dip behind the couch
Kion, gag his mouth
Infra-redded his head when he entered
But a soft Perry Ellis leather with Dorinda
A friend of, Kion's wife, Kenya, the bitch larger than life
Yo, shorty be fuckin' mad Columbian niggaz
Fuck it, get on the floor meet the black Lex Luthor
Stripped fast, the bitch had on Claiborne drawers
Yo Rae, you about to scrape her, chill Ghost
Thought for a second, turned around
Threw the nine in his meatloaf
Yo, where's the cash and the stash that's mixed?
I don't know!
Shot his hand, he started screamin like a bitch!"
