,song,year,album,genre,artist,lyric
92,Soul Music,2007,Liberation (2007),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"(Talib Kweli)
Ma-ma-ma-ma-ma-ma-Madlib invasion - music please!
(Female singer)
Music, it makes me feel so good
Early in the morning it makes me, feel like I'm open
And I'm strollin
There are times that, the music, it just, it just lets me unwind
I said
Music makes you love, it make you feel, it make it true, it makes it real
It can make you move
It can make you mewl or pray or stare into yourself until you hear the voice
And I, hear the voice inside
It's a celebration, yeah
It's a celebration, I hear music
(Male singer)
There are times I wanna give up
Then I remember this gift, that God has given to me
He's living through me
You see the vision through me...
Music make you love, it make you feel, it make it true, it make it real
It can make you move
It can make you mewl or pray or stare into yourself until you hear the voice
And I, hear the voice inside
(Female singer)
It's a celebration, yeah yeah
It's a celebration, that never let me down
It makes me feel so good
Early in the morning it makes me, feel so like I'm just floatin
And strollin, there are times that
The music just lets me unwind
Music~!"
93,Space Fruit (Interlude),2007,Eardrum (2007),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"(Sa-Ra Creative Partners)
I just wanna say
Let me, taste, the, fruit, of, your, space
Oh what a, oh what a day
I just wanna play
Ma-gick-al vi-sions, what, we, lay
I wanna, I wanna stay
(Sa-Ra Creative Partners)
I just wanna say
Let me, taste, the, fruit, of, your, space
Oh what a, oh what a day
I just wanna play
Ma-gick-al vi-sions, what, we, lay
I wanna, I wanna stay"
94,Stand To The Side,2002,Quality (2002),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"(Kweli)
Go right to left, left to right
Middle passage connection
Yeah, about to build
Tell you which way to go
(Both)
We go right to left, left to right
If you fight to the death, what's left to fight
X4
Yo, here we go
(Kweli)
I wanna write away
I wanna write here
I wanna write brave words to fight fear
Write dreams and nightmares
Might scare the folks stuck in the day
But nothing to say,
Well I'm way ahead by light years
So beware we keep the lights on
I wanna write the songs from right to wrong
Right on
Riding the light so you see in the dark
So deep you gotta be still like your beating heart
My words apply the pressure to make the bleeding stop
See the art, living right, eating smart
I wanna right to life, a right to death
Police read your rights from right to left
But I never write to remain silent
I fight through police line
Cops walk the beat that I write to
I teach minds, write rhymes with the right sound
Right now, journalists write up
I write down
(Both)
Party people put a hand in the sky
Grab a cloud and squeeze till no man is dry
We wet it up, go ask the people if they plannin to die
Can't stay to live, consumers is plannin to buy
Smoke death operators is standing by
They take you order for the slaughter of the family why
Do they make it so hard for a man to provide
You better get wit it, or {stand to the side X7}
(Vinia Mojica)
And the story line goes on
Right to left, who's right who's wrong
Fuck the politics and pride
I just to try to stay alive
To witness where the battle lines are drawn
Speak my mind and sing my song
I'm passin on the moral y'all
This is ain't play
True, you got to know the way
It's hard now
Open eyes
See hopeful lives
Sing it now
(Kweli)
Making my way through life
Talking to elders and taking advice
Ignoring their words and paying the price
Living in the world where false preachers got us praying to Christ
Get with the young girls in the choir and laying the pipe
No control of our soul we all wait at the light
So comfortable they we hating to fight to make it right
Late at night I'm controlled by the DJ on the mic
I love hip-hop and every joint he playing is tight
A day in the life is a brick in the foundation of like
A maze in Egypt amazing when I'm creating a sight
For the world to behold and the story to last
So one day ghetto children can visit their glorious past
After Pac and Notorious past what do we have
Niggas worth more when they dead, it's so sad
Started with the slavery we finish the plan
But I broke the cycle, and became a man
(Both)
(Kweli)
Come on,
I got my man Savion in the house
We about to put it down
Here we go"
95,State of Grace,2013,Gravitas (2013),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"(Talib Kweli)
From the top, from the top, from the top, from the top
From the top, from the top, from the top, from the top
In a state of grace
Where the talent is surrounded by the pain and the violence
So the selling never safe
At the same time snitching to the Jake
Is the quickest way to get found at the bottom of a lake
But the problem we face seems so great
That we can't escape so we accept our fate
So the sex and the money and the murder are the pictures we paint
If an artist is a part of a community
And got an opportunity to get that cake
Would never come back to the hood, no immunity
Usually a nigga like that so fake, no different from a snake
Nothing left to give cause you always wanna take
If you ain't using all the talents God provided you with
For the betterment of man, understand you ain't nothing but a waste
Look into the face of a young girl
Raising up like a flag when it's unfurled
Got game listening to her mother's pearls
And she love Beyonce 'cause she run the world
Her mama used to run this city
Way back before the nigga Puff was Diddy
When it came to the music then she got real picky
From New York, but preferred 2Pac over Biggie
No disrespect to Ms. Wallace, but she liked to do the knowledge
And she felt that Pac was more lyrical
Plus she never went to college
But she called herself 'Earth' found rhythm with the gods more spiritual
She God in the physical
And it's only natural to pray for a little you
Musical so she played the umbilical chords
So her daughter was born it was a miracle
Music is the light when it's dark
And the way that you spit your dart is a big part
She grew up loving hip hop
Now all her daughter got is ""Love and Hip Hop""
Nowadays niggas turn up for the sex
Niggas turn up for the money, never turn up for the movement
Ratchet reality stars that be looking so stupid
Getting in the fights at reunions
She used to be inspired by the writers, now she's tired of the biters
No desire for the lying and the violence
That's inflicted on the body in a so-called party environment
Her body is politics
Lost count of how many whores she was called today
She won't do it no more, lost all her faith
They say she exaggerate when she hollerate
But it's only so much she can tolerate
(Abby Dobson)
Help me find my way to a state of grace
Stir my heart, touch my soul
Feed me freedom sounds you made
Help me find my way to a state of grace
Lift me up with your weight
Pull me to the grace
(Talib Kweli)
She wanna to be the first in her family with a higher education
Her entire graduation was a dire situation
Did a paper on the state of the hip hop generation
But no longer felt a part of the conversation
Used to be I'm a 
 chick
B.I.G. with the 
No objections, being an object, major label seeing a profit
She ain't never been a bitch or a ho
But she used to sing along when she heard it in a song
She used to be front row at the shows till she overdosed on the testosterone
Her favorite rapper invited her backstage would have stayed
But she felt like she really ain't belong
When she wouldn't let him hit, this nigga called her a bitch
She erased all her songs from the phone
You are who you fuck with, so the guy that she stuck with
You can bump it or dump it, the artist she trusted
Just broke her heart, so misogynistic and disgusting
She tried not to judge him, in her heart she still loved him
And the way that he lusting, a part of his suffering
And this young man, clearly not ready for the harder discussion
Female emcees acting more like a dude than a dude do, only if you knew
I know a few who flow crazier than if you flew over the nest of the cuckoo
But she never gonna hear them in the mix so the new attitude
Taking cues from the radio playing that doodoo
She on D'Angelo Pandora station playing that Voodoo, who knew?
(Abby Dobson)
Help me find my way to a state of grace
Stir my heart, touch my soul
Feed me freedom sounds you made
Help me find my way to a state of grace
Lift me up with your weight
Pull me to the grace
(Talib Kweli)
In the face of hate
She'd be lucky for a balance cause the world is challenging her to be great
I see lyrics as colors and shapes
Put it on tape, let her know I could relate
When you wish you could switch the way that you look
And your nose was smaller and your hair was straight
When you got no faith
When you hate yourself, when you hate your race
Let's get to the core
Our sisters worth more than grinding on the wall half-naked
She a bitch, she a whore
And you rich and you shit on the poor
In all of your records and ask 'em to buy it
Why should I support music that constantly disrespects me?
And make you dismissive of the efforts of those who get left
With the charge of repping it correctly
When it's free online or in a cloud
Ain't no reason to touch the radio dial
You wonder why you don't hear no sounds on the air
And it's clear that your sales going down
Down by law then you found the raw
On a message board and you sounding off
These niggas get the whole world, but what's the cause?
No wonder why these niggas be sounding lost
Rhyming is a memory
The assembly line rap niggas is designed by the enemy
Stop giving them your soul, gift wrap
Prepackaged, fabricated shit rap
Running through you like fast food - Big Mac's
You don't want no problems, fix that
All the time that you spent listening to that bullshit
Now you ain't never gon' get back
(Abby Dobson)
Help me find my way to a state of grace
Stir my heart, touch my soul
Feed me freedom sounds you made
Help me find my way to a state of grace
Lift me up with your weight
Pull me to the grace
(Talib Kweli)
She don't love it, no
She don't love it no more"
96,Stay Around,2007,Eardrum (2007),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"Ladies and gentlemen
Kweli!
Won't you stay around with me?...
And please say the rhyme
Cause these rappers think that I'm
In love with your state of mind
Cause you a favourite of mine
And I know you on your grind
I don't want to waste your time
But baby won't you stay around with me?...
And let my love (and let my love)
And let my love
Kweli you should rap about this, you should rap about that
Any more suggestions? You in the back, yeah you
You should rap more on beat, you should rap more street
And never ever get your mack on please, how 'bout you?
I like the way you're melodic, it's cause you capture hypnotic
Portraits and seem to make the average exotic
Probably unite, I know you getting some love, but you can't spit like a thug
And you a blow, you make a hit for the club, word
I don't like your voice, I don't like your choice of beats
It sounds like it's forced, and what was up with ""Back Up Offa Me""?
I ain't like that, man you should get with Hi-Tek
Now he got nice tracks, them other dudes is type wack
Yeah, people keeping it coming, I keep it bubbling
Like the heat from oven boiling the water and the hate
So they light my fire...
I got a mic empire, my own label
I had to emancipate me-me like Mariah...
At some point I might retire, on some bullshit
My legacy, horseshit like Mariah's...
Illest flow found in the game, soothing like the sound of the rain
It's the dude profound with the fame, I refusing to be sounding the same
Keeping the verses, deleting the curses, defeating the purpose
When the people go on strike, I'm in the street with the workers
Speaking the words from a pulpit like the preachers at churches
Raise my hand, all the teachers get nervous
'Cause they know I air them out
And they ain't even really gotta hear me out
Keep it dirty like pigpen, voice in the warrior's head like Lynne Thigpen
Clocking like Big Ben, old school slang still find a way to innovate
Pete Rock got 'em feeling great, the ladies say
Won't you stay around with me?...
And please say the rhyme
Cause these rappers think that I'm
In love with your state of mind
Cause you a favorite of mine
And I know you on your grind
I don't want to waste your time
But baby won't you stay around with me?...
And let my love (and let my love)
And let my love
Light the tip of the L, this heavyweight rap tipping the scale
And we never let the system prevail, real picturesque, missing the sale
Never that, it's forbidden like the candy sisters lifting the veil
I'm still leading the pack, these cats lacking
Just because you be having a dragon don't mean you got the fire...
It ain't nothing to play with, it's sacred
My pen is the paintbrush, and dipping in paint plus
Truth, love, joy, anger, hatred and anguish
That's the spectrum of colours I paint with
I don't feast at the banquet, cause freedom is the set that I bang with
Listen the conditions in my slum village is tainted
I grew through the pavement, like the flower the girl drew in the paper
The sky bluer and the? eye's? save you
The rules of engagement that they use, attitudes of a slave
Man got me stressed out losing my patience
The moves that I'm making across waters
Through contraband that I'm taking across borders
Information never lost in translation
Too many new words to be learned, I'm spitting fire giving third degree burns
Giving them heat stroke, hotter than rocking a P cote
At [? ], all these rappers super like me so, we go
Back in the days like reminiscing with Pete yo
Ladies welcome to the Kweli show
She goes...
Won't you stay around with me?...
And please say the rhyme
Cause these rappers think that I'm
In love with your state of mind
Cause you a favorite of mine
And I know you on your grind
I don't want to waste your time
But baby won't you stay around with me?...
And let my love (and let my love)
And let my love
Ladies and Gentleman, it's Talib Kweli
Yeah, this Ear Drum y'all
B-B-B-B-Banging on your ear drum
We got the incredible Pete Rock on the track like...
I like that, I like that
I want to give an extra big shout to my man Dave Dart
Holding me down as always and as usual
And his new born son, Cannon, brand new to the world
He's now down with Blacksmith, Blacksmith is the movement
Jean Grae, Strong Arm Steady gang, Talib Kweli
It's what it is, yeah"
97,Supreme Supreme,2005,Right About Now: The Official Sucka Free Mix CD (2005),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"Whoo
We on fire tonight
Whoo
Yeah, we on fire tonight
Whoo
Black Star in the house fo' sho' (Yeah)
Yo, now everybody go... (C'mon)
Ghet-to p-pole it's time to ride (Supreme, Supreme)
Bay-b get involved go side to side (Supreme, Supreme, Yeah, Yeah)
Side to side...
'Bout to slap box with the beat
The shit I spit is a snapshot of the street
You can see the crack spot in the backdrop
The heat in the stash box of the black drop
You wonder why there's more crime
Free food, or a check the only time niggaz on line
Getting information from the nigga-net
The trickle-down theory guess it ain't reached niggaz yet
I make a bigger bet
Kweli 'bout to be a bigger threat
'Cause there's hardly any real niggaz left
What the fuck these niggaz talking 'bout
Living a movie but the audience is walking out
I fight the temptation to rip the heart from your chest
Till there's only five hard beats left
It's like a dead man walking
I turn on the radio and I hear dead men talking
Ghet-to p-pole it's time to ride (Supreme, Supreme)
Bay-b get involved go side to side (Supreme, Supreme)
Yo'
I got my headphones up like I'm listening close
Face blank with expression it isn't a joke
Start fire, sit back and spit its smoke
To get it provoked, blow it back to get in your throat
Mad problems... Take all the niggaz you know
Add that number up with every nigga you don't
Final number, some total of the niggaz that won't
Break me down, shake me of my fame, my style
What time it is, crew you can hate me now
And ten minutes from then you gon' love me again
Buck town republic again
Writing on the wall trouble again
Intensify struggle and such
Killers, Sad - lovers deluxe
Sound garnered, for the wild hearted
Downtrodden, up-starters
Young violent, uprising
Cocaine, and gunpowder
Up north, or bus crowded
Daily vibes to thug mountain
Cold caves or peaks of high
Think you present but unclear, and know how to hide
If you wonder why you got so much on your mind
'Cause your living in a troubling time, this is a puzzling time
Fall back without recovering time, and time's up
Brooklyn, put your dimes up
Ghet-to p-pole it's time to ride (Supreme, Supreme)
Bay-b get involved go side to side (Supreme, Supreme)
I put feeling inside of my rap
Hold it down for my side of the map
No matter what north, south east or west side of the mat
Bend a needle on the mind and it's back
Got a problem with that?
The holler back and the stars is black
We the New Era you just a Starter cap
Find out what happens when the artist in tact
Be sharp as a tack, fall back you smarter than that
Or perhaps you just ain't as smart as you think
Figure 8'n on the thin ice part of the rink
You a vessel that's promised to sink
Terra Firma ain't as hard as you think
Stare down, and you starting to blink
Like 182 this for fellas and the ladies who
Don't need to be spoon fed like baby food
I take a bite out the track like a Sabre-tooth
And spit out the truth
Till the cops come and spray the booth
Ghet-to p-pole it's time to ride (Supreme, Supreme)
Bay-b get involved go side to side (Supreme, Supreme)
Ghet-to p-pole it's time to ride (Supreme, Supreme)
Bay-b get involved go side to side (Supreme, Supreme)
It's all right with you it's all right with me
Do the damn thing what you wanna be (Supreme, Supreme)
That's right, that's right that's right that's right
That's right, that's right that's right that's right (Supreme, Supreme)
It's all right with you it's all right with me
Do the damn thing what you wanna be (Supreme, Supreme)
That's right, that's right that's right that's right
That's right, that's right that's right that's right (Supreme, Supreme)
It's all right with you it's all right with me
Do the damn thing what you wanna be (Supreme, Supreme)
That's right, that's right that's right that's right
That's right, that's right that's right that's right (Supreme, Supreme)
It's all right with you it's all right with me
Do the damn thing what you wanna be (Supreme, Supreme)
That's right, that's right that's right that's right
That's right, that's right that's right that's right (Supreme, Supreme)
(Talking)"
98,Talk To You (Lil' Darlin'),2002,Quality (2002),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"(Talib)
Let me holler at you
(Talib and Bilal)
Can I talk to you?
Can I talk to you?
Can I talk to you?
Can I talk to you?
Can I talk to you?
(Talib)
I want you, 'cause you make my heart skip the beat that I drum to
I want to be the one you run to, when pain confronts you
You're everything, sometimes I get nervous when I'm in front you
You can hear it in my voice when I ask you if you comfortable
Look how love do, I'd practice the Art of War for you like Sun Tzu
Come through and arouse you every morning like the sun do
If you blackout and collapse I want to help you to come to
Notice I haven't yet got into what I want from you
I want you to come to when I come through and make you shine like the sun do
I want you to be the valley for my river to run through
You're everything, you send your soul through your lips to my heart
Sweet music will start I want you to be the music of my art
When people try to rip us apart we got to work to stay together
Go through the seasons of love and never change with the weather
This is my wish list, what I want not what I need there's a difference
These days I'm learning that words got power so I'ma be specific
(Bilal)
Can I have a talk with you?
Can I make a dream come true?
Can I be in love with you?
'Cause I would if I could
(Talib)
Yeah sunflower
You must live in the infinite blackness that exists when I close my eyes
I see you when I fall asleep, I see you when I dream
(Bilal)
Lil' darlin'
Set your soul on fire (lil' darlin')
Be your one desire (lil' darlin')
Lil' darlin'
Can I talk to you? (lil' darlin')
Lil' darlin', lil' darlin'
Can I talk? (lil' darlin')
Can I talk, can I talk, can I?
Lil' darlin' (lil' darlin')
Can I talk to you? (lil' darlin')
Let him talk to you
Set your soul on fire"
99,Tater Tot,2011,Gutter Rainbows (2011),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"I'm just wondering what the heck is in our water supply
What the heck is in our oxygen supply
That creates a rainbow effect in the sprinklers?
What is oozing out of our ground
That allows this type of effect to happen?
It's not just around our sun and our moon any more
Everywhere we look, the visible spectrum, is rainbows
This can not be natural
We as a nation have got to ask ourselves
What the hell is going on?
What is oozing out of our ground?
The day that I enlisted
Was the result of a prior visit with Jesus Christ felt like I was lifted
Then I got injured and the hospital was like a prison
Fell out of touch with my faith I was nihilistic
They call me Cyclops, 'cause I was blind in one eye
I'm out the army now I'm tryin' to decide
How to properly fit in with civilians I'm used to killin'
Got me feelin' all confused who the hero and who the villain
Hopped in my red Camaro, shot down the street like lead in a barrel
Decked out in my veteran apparel
I drove aimlessly for miles until I saw this
Country that'd want me to kill; I took a bullet for this muh'fucker
Thousand miles later finally made a stop
Small town restaurant, God damn the waitress hot
Ordered tater tots, got her number, later that night
We was at the bar, takin' shots till we fell in love
I said let's go Las Vegas and do this
Knew this wasn't made for my soul
Drove all night and was awakened to cold
She wanna play the slots, nicknamed her Tater Tot
Cause of how we met, cool I need a shower, bet
Found a motel on the strip, I'm checkin' in
When out the blue some Mexicans came in the lobby like they 'bout to shoot
Some Asians that was runnin' down the hall with they guns brazen
Now e'rybody pullin out they shit like it's an invasion!
The Mexicans let them Asians have it; Asians had to fire back
Till they was outta bullets and the blood splattered everywhere
Deal gone bad or somebody robbin
Either way somebody's rotten all I hear is bodies droppin'
I jump behind the front desk in the nick of time
The crook is on the floor, his blood made me slip and slide
But I'm the last man standin
A reflex made me grab a cannon out a dyin' man's hand
Then I noticed that a car was runnin'
Sack of guns on the floor plus unmarked bills by the hundreds
Driver comin' at me gunnin
Sirens blarin in the distance cause the caps are comin'
I spun around and I hit the deck
Heard the bullets whiz by my ear I let off, hit him in the chest
Quicker than the bullets left the chamber
I grabbed the sack off the floor hit the door with the bangers
Lookin' for my lady at the casino, she was in the zone
I said ""We gotta go"" she like ""Why?"" and I'm like ""C'MON!""
No need to gamble baby, here the lick
Put the chips down we gotta go right now, this little shit
Now we speedin down the I-15
First time I noticed that her eyes were green
Gave her a gun and a magazine
I made her count the loot
But when she saw the score she pointed the gun at me
Now she about to shoot {blam, blam blam}"
100,The Beast,2005,Right About Now: The Official Sucka Free Mix CD (2005),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"(Talib Kweli)
Dave, this a monster
(Talib Kweli)
When them boys wit the Tec's throwin' up they set
And the spot so hot the ceilin' start to sweat
Yeah, that's when The Beast come out
That's when The Beast come out
That's when The Beast come out
That's when The...
When you just a little tipsy, you lookin' at them lips
And you lockin' up them hips, get the drillin' wit the tips, and
That's when The Beast come out
That's when The Beast come out
That's when The Beast come out
That's when The...
(Papoose)
Knowledge is the founder of everything in existence
If you not droppin' knowledge about us it's 'cause you ig'nant
A top-notch scholar wit honors, I'm so gifted
Live is the most vicious, honest and prolific
I drop diabolical brollic wit no gimmick
Astonish the flow critics, rhyme wit the most lyrics
I paint pictures, jot it and dot it but won't print it
My ? is photogenic, I am the most vivid
Man, I got a brain the size of the most biggest
Wide as them cold rivers, wise as them old niggaz
Tired of this, though, half of you rhyme it but don't live it
Watch it and go spit it, stop it, I know Physics
Breakin' yo physical, demolishin' yo spirit
The struggle got me thinkin' demonic and so wicked
Man, I'm so deep I'm bottomless, yo, kill it
Wise wit the flow, rhyme about Hymen, it's so senseless
(Talib Kweli)
When them boys wit the Tec's throwin' up they set
And the spot so hot the ceilin' start to sweat
Yeah, that's when The Beast come out
That's when The Beast come out
That's when The Beast come out
That's when The...
When you just a little tipsy, you lookin' at them lips
And you lockin' up them hips, get the drillin' wit the tips, and
That's when The Beast come out
That's when The Beast come out
That's when The Beast come out
That's when The...
(Talib Kweli)
Live New York rap, stay away from the pork crap
Actin' like you all that, get smacked if you talk back
Spiritual like Rakim on ice, like Kane with the females
Slick Rick and Biggie Smalls attention to detail
Political like PE, I'm spittin' fire like Ice Cube
Kweli and Ice do till you start fuckin' wit my fool
Rap'll set the right mood, fin' to blow like a light fuse
You might lose, ya chance of winnin' slimmer than a size two
Plus, the shit you kick so wack niggaz ready to fight you
Fuck rap, you better off wit spoken word kickin' Haiku
Or rhymes got teeth that'll bite you, make it clearer than white booze
You ain't special, there's a million rappers like you
Far from clumsy, but I drop lines and spill bars
Smoke more trees and be around more Black chicks than Bill Maher
Peel a card off the deck, this that real hard Hip-Hop shit
Niggaz feel y'all, it's real, y'all
(Talib Kweli)
When them boys wit the Tec's throwin' up they set
And the spot so hot the ceilin' start to sweat
Yeah, that's when The Beast come out
That's when The Beast come out
That's when The Beast come out
That's when The...
When you just a little tipsy, you lookin' at them lips
And you lockin' up them hips, get the drillin' wit the tips, and
That's when The Beast come out
That's when The Beast come out
That's when The Beast come out
That's when The...
(Talib Kweli)
The Beast is out when the police is out
They be pullin' out and really showin' you what peace/piece about
Upholdin' the law that's designed to keep my people down
Bourgeois niggaz walkin' around like everything is equal now
I'm peepin' how from the beat cop to the Interstate trooper
To the Feds who put a price on the side of head of Cuba, B
Protectin' the property value over the people life
To take action against a foul government is the people right
But not too many ready to fight
It's like you'd rather be at home watchin' a flick or a fight
Or maybe Nick-At-Night
It's sick how I'm addicted to mics, become a flickerin' light
After I spark I'm always ready to write
Where I'm from, they be watchin' us, but we be watchin' them
And bust shots till the coppers bring the choppers in
The squad cars try to box me in
But I got knowledge of self and it's stronger than any cage you can lock me in
(Talib Kweli)
When them boys wit the Tec's throwin' up they set
And the spot so hot the ceilin' start to sweat
Yeah, that's when The Beast come out
That's when The Beast come out
That's when The Beast come out
That's when The...
When you just a little tipsy, you lookin' at them lips
And you lockin' up them hips, get the drillin' wit the tips, and
That's when The Beast come out
That's when The Beast come out
That's when The Beast come out
That's when The Beast come out
(Talib Kweli)
A lot of different Beasts or demons roamin' the planet
And they surface at any given time
You never know when they can surface and come right up out of you
No matter how righteous you think you are
Situation could go down when you forced
To let The Beast out"
101,The Function,2007,Liberation (2007),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"One, two, three and the place to be
You got the almighty Talib Kweli, BK emcee
It's the international rockin' with Madlib
We got the Strong Arm Steady gang and the place to be
We got Chace Infinite, Self Scientific and the place to be, word
Blacksmith is running through your function
No need for interruptions or discussions, no
Welcome to a Madlib production
We listenin; but y'all really sayin' nothin', no
I try to say the most just to say the least
I try to stay the coast while I slay the beast
I'm bout to say my piece, you listenin' to Rita's voice
Speakin' is the people's choice, Blacksmith is
The return of the black fist, that's quiet
That's it, it's the black star shout out to black
Bonte give me a call the next time you watch the VMA's
I'll be right there with the whole rock steady gang
Or making a fucking logistical nightmare
My nigga's is right here at the speed of light yeah
Soon as I send the signal out after the night air
The sound that we makin' got them quakin' in they Nik' airs
We don't fight fair I'll make your shit crash
Quit yellin' whiplash you bitch ass (nigga)
Mad 'cause I'm faster and I hit the gas quicker
My squad cut like a glass of liquor, pass that
No matter the cost, we back at it, gat at your boss
Shoot to kill, splatter with force
Air force bubblin' blitz this shit
Fire like two sticks rubbing like this
No tricks nothing is fake I'mma ride
What you want thin ice where you skate? When them niggas hate
I'mma say beat break shake it off
Focus on what's important, but take a loss
Force the hand this is Strong Arm feeding you
We're beating you, cut a nigga short like an interlude
Bars anonymous, I promise you this
One line will make you famous like Travis and shit
It's the S.A.S, you are now rocking with the best
All them other rappers lied to you (nigga)
Yes, yes, it's still west, west
With my east coast, polly, Kweli, you got a problem with me
Steady Gang running the game, it won't change
Back to the days with Jordan's and gold chains
Fistful of dollars fucking future top models
Through the knowledge but we still poppin' bottles
Pushing like full throttle on the Interstate trunk full
Of product just to make a nigga's dinner plate
Gotta get this money for my daughter's sake, and I
Smoke a lot of weed and plus a nigga gotta say (what)
Fresher than a motherfuckin' mannequin, you get
The point like we was playing pickle with a couple javelins
Gimme a reason to stop speaking and
Start niggas bleedin' in the mid Los Angeles region
We the niggas that believe in lacerations and lesions
Niggas wanna dick and get it this evenin'
Earn a song James Lionel grain greedy geniuses
Y'all niggas is mysteries nothin' but phantom menaces
And we the niggas y'all love to hate
But see the homies from the east just raise the stakes
And we gonna get it in a major way
Blacksmith is the label strong arm is the game
Shawshank charmaleon six pack benatall [?]
Weeping in the bank watching Robin Hood withdraw
Young orangutan gettin' niggas knocked off
You hall ass and get a trip to see Lou Rawls
I pour Henny from jewelry in my jacket like linen
You don't think I got the hustle in me
Roll with the real resis' you retarded
And winky is not the shit he just farted
One trip you motionless you understand the kid got close
And we can get rich, the rice stay broke
King Tut chrome in the cut like macuricone
Take off your head like the N.O. Superdome
The blacker the better, the greener the cheddar
We the new Dream Team smoking more green (nigga)
Jihad jinkins liberating like Abe Lincoln
Dizzling dumbing out minkin"
102,The Nature,2007,Eardrum (2007),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"(Talib Kweli)
Expect the unexpected
Yo
(Talib Kweli and Timberlake)
It's kind of hard to keep faith in the things that you do
When everybody turns they back on you
It's kind of hard to keep faith in the things that you do
When everybody turns they back on you
It's kind of hard to keep faith in the things that you do
When everybody turns they back on you
It's kind of hard to keep faith in the things that you do
When everybody turns their back...
(Talib Kweli)
Yeah I know a city that's surrounded by a beautiful beach
The economy boosted by the drugs they move in the street
More clearer than the crystal sky, blue as the beast
The people ain't got shoes for they feet, or food to eat
So they hurtin' but what's for certain you can get you some heat
And over beef you laid to rest like you was gettin' some sleep
Where the little kids get ammunition (word) you can't get no nutrition
Or any type of suitable living condition listen
They shoot you over that paper, its just survivalist human nature
To put you out of your misery like euthanasia (yeah)
Don't let them fool you we ain't different than the youth in Asia
Africa and Europe, it's a small world we truly neighbors
If they the third world then who the first to get to heaven
I know it's hard but who does God choose to go through it worst
Usually it's the prophets, ask a cat what really matters
Nowadays usually it's his pockets
(Justin Timberlake)
We gotta get back to what really matters
We gotta search our soul to find out, what we're after
The more I find my voice the more they try to make it harder
Mom and dad don't forget, to warn your sons and daughters
About the-na-ture-of-the-world-today, the nature of the world today
The-na-ture-of-the-world-today, the nature of the world today
(Talib Kweli)
Word~! Don't nobody talk no more they all text message
Drivin' and typin, not payin' attention, missin' they next exit
Dependin on navigation they ever know where they goin'
They stayin stuck in one spot they not growin'
I'm so over cryin, waitin and hopin playin' the blame game
The game changed me into (A Different World) like Dwayne Wayne
I'm gettin' high just to maintain (yeah)
Take my music like a drug and drop the needle in the same vein
I get a rush like I'm tweekin off blow
Except it ain't via the nose it's from deep in my soul
The street slang I be speakin' in code
Kick in the do's, freakin the flow till the speakers explode
We in control, the people know I speak the truth
The power of my roots is thicker than sour sop
And they so strong they bustin' out the flower pot
Family tradition is to tell 'em you love 'em
While your family livin' from granny in the kitchen the little man in prison
We gotta get back to what really matters
We gotta search our soul to find out, what we're after
The more I find my voice the more they try to make it harder
Mom and dad don't forget, to warn your sons and daughters
About the-na-ture-of-the-world-today, the nature of the world today
The-na-ture-of-the-world-today, the nature of the world t
(Justin Timberlake)
I'm just tryin' to get back, to what really matters
I'm tryin' to search my soul to find out, what I'm after
But the more I find my voice the more they try to make it harder
So mom and dad don't forget to warn your sons and daughters
About the-na-ture-of, the world today, the nature of the world today
The-na-ture-of, the world today, the nature of the world today
(Talib Kweli)
Yeah, it's all natural baby
It's how we put it there
Yeah, Brooklyn to Tennessee
You goin' up with me
Yeah, yeah, break it down"
